               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.040945,            0.015912,           0.0035179,             0.82646,             0.83233,             0.83586,             0.35675,            0.047128,           0.0097254,           0.0020267,           0.0099911,           0.0099911,           0.0099911
                  12,            0.037882,            0.015529,           0.0040722,             0.82736,             0.78781,             0.83324,             0.42588,            0.041029,           0.0099706,           0.0026128,           0.0099893,           0.0099893,           0.0099893
                  13,            0.037304,            0.014908,           0.0037972,             0.84988,              0.8043,             0.84431,             0.31056,            0.046812,           0.0097449,           0.0022423,           0.0099872,           0.0099872,           0.0099872
                  14,            0.037975,            0.015345,            0.002593,             0.89297,             0.82033,             0.85751,             0.49365,            0.033794,           0.0091398,           0.0017484,            0.009985,            0.009985,            0.009985
                  15,            0.035857,            0.013931,           0.0027333,             0.91627,             0.90027,             0.89704,             0.49794,            0.035646,           0.0087712,           0.0041541,           0.0099826,           0.0099826,           0.0099826
                  16,            0.034283,            0.014439,           0.0025003,             0.93165,             0.85697,             0.88934,              0.5063,            0.035999,           0.0087338,           0.0036253,             0.00998,             0.00998,             0.00998
                  17,            0.034368,            0.013582,           0.0024553,             0.90681,             0.77068,             0.84622,             0.37594,            0.043667,             0.00936,            0.004003,           0.0099773,           0.0099773,           0.0099773
                  18,            0.033783,            0.013592,           0.0022335,             0.84788,              0.7899,             0.84691,             0.40977,            0.040568,           0.0093833,             0.00357,           0.0099744,           0.0099744,           0.0099744
                  19,            0.033906,            0.014102,           0.0027175,             0.93582,             0.82193,             0.89033,             0.50902,            0.035037,           0.0094679,           0.0018881,           0.0099713,           0.0099713,           0.0099713
                  20,             0.03353,              0.0134,           0.0024496,             0.85054,             0.84903,             0.87363,             0.44113,            0.039363,           0.0094863,           0.0043012,            0.009968,            0.009968,            0.009968
                  21,            0.032703,            0.013058,           0.0025307,             0.90263,             0.83459,             0.86867,             0.49977,             0.03508,           0.0095245,           0.0036767,           0.0099645,           0.0099645,           0.0099645
                  22,            0.031288,            0.013221,           0.0028538,             0.87894,             0.86022,             0.89342,             0.46353,             0.03718,           0.0099932,           0.0026163,           0.0099609,           0.0099609,           0.0099609
                  23,            0.031392,            0.012978,           0.0023721,             0.89736,              0.8787,              0.8785,             0.44919,            0.037527,            0.009552,           0.0018845,           0.0099571,           0.0099571,           0.0099571
                  24,             0.03215,             0.01277,           0.0023268,             0.87945,             0.84072,             0.87515,             0.47453,            0.037615,           0.0091683,             0.00818,           0.0099531,           0.0099531,           0.0099531
                  25,            0.030791,             0.01257,           0.0018851,             0.91156,             0.81689,             0.87089,             0.52097,            0.034285,           0.0094053,           0.0056678,           0.0099489,           0.0099489,           0.0099489
                  26,            0.030535,            0.012172,           0.0019785,             0.92354,              0.8643,             0.89545,             0.52736,            0.033902,           0.0089473,           0.0054628,           0.0099446,           0.0099446,           0.0099446
                  27,            0.030555,            0.012713,           0.0016207,             0.87194,              0.8552,             0.85857,             0.50384,             0.03438,            0.009458,           0.0030236,           0.0099401,           0.0099401,           0.0099401
                  28,            0.029774,            0.012196,           0.0016167,             0.91345,              0.8473,             0.89268,             0.48112,            0.036697,           0.0096756,           0.0036837,           0.0099354,           0.0099354,           0.0099354
                  29,            0.030298,            0.012583,           0.0017867,             0.94231,             0.87629,             0.91122,             0.57067,            0.032343,           0.0088489,            0.003846,           0.0099305,           0.0099305,           0.0099305
                  30,            0.029093,            0.012722,           0.0021326,             0.94633,             0.83086,             0.88705,             0.53714,             0.03283,           0.0090469,           0.0026645,           0.0099255,           0.0099255,           0.0099255
                  31,             0.02924,            0.012158,           0.0018758,             0.90365,             0.86158,             0.88436,             0.48119,            0.037291,           0.0097831,           0.0024687,           0.0099203,           0.0099203,           0.0099203
                  32,            0.028695,            0.012444,           0.0023022,             0.93263,             0.85401,             0.87916,             0.48024,            0.035064,            0.009818,           0.0025786,           0.0099149,           0.0099149,           0.0099149
                  33,            0.028789,            0.011608,           0.0019843,             0.90622,             0.86096,             0.88208,             0.48459,            0.036229,           0.0090672,           0.0017045,           0.0099093,           0.0099093,           0.0099093
                  34,            0.028508,            0.011773,           0.0019082,             0.88896,              0.8481,             0.88402,             0.53763,            0.035458,           0.0093818,           0.0039422,           0.0099036,           0.0099036,           0.0099036
                  35,            0.027849,            0.011866,           0.0015176,             0.89036,             0.85972,             0.88194,             0.52024,            0.035714,           0.0095189,           0.0022644,           0.0098977,           0.0098977,           0.0098977
                  36,             0.02763,            0.011478,           0.0016416,             0.93217,             0.86632,             0.87564,             0.53736,            0.033019,           0.0094365,           0.0030925,           0.0098916,           0.0098916,           0.0098916
                  37,            0.027894,            0.011812,           0.0013611,             0.89226,             0.84236,             0.88638,             0.54863,            0.032803,           0.0093448,           0.0020822,           0.0098854,           0.0098854,           0.0098854
                  38,            0.026503,            0.011572,           0.0015165,             0.90021,             0.79888,             0.85316,             0.51207,            0.033481,            0.010767,           0.0022602,           0.0098789,           0.0098789,           0.0098789
                  39,             0.02819,            0.011088,           0.0012993,             0.88213,             0.82762,             0.88369,             0.54114,            0.032696,           0.0094218,           0.0029497,           0.0098723,           0.0098723,           0.0098723
                  40,            0.026978,            0.011209,           0.0014971,             0.88997,             0.86114,              0.8936,             0.52287,             0.03324,           0.0093148,           0.0042581,           0.0098656,           0.0098656,           0.0098656
                  41,            0.026411,             0.01149,           0.0012285,             0.89362,             0.83619,             0.86512,             0.49916,            0.036628,           0.0099588,           0.0048962,           0.0098586,           0.0098586,           0.0098586
                  42,            0.027239,            0.011223,           0.0014037,             0.91633,             0.87744,             0.88408,              0.5352,            0.034406,           0.0090876,           0.0038326,           0.0098515,           0.0098515,           0.0098515
                  43,             0.02678,            0.011357,           0.0011867,              0.9327,             0.82137,             0.88345,             0.47051,            0.038297,            0.010396,           0.0022898,           0.0098442,           0.0098442,           0.0098442
                  44,            0.026224,            0.011641,           0.0013504,             0.94385,             0.83242,              0.8794,             0.54721,            0.033858,            0.010061,           0.0028999,           0.0098368,           0.0098368,           0.0098368
                  45,            0.026962,            0.011228,           0.0014329,             0.94077,             0.87404,             0.90727,             0.52392,            0.034657,           0.0097715,           0.0038989,           0.0098291,           0.0098291,           0.0098291
                  46,            0.025105,             0.01123,           0.0015901,             0.89032,             0.87796,             0.89026,             0.48632,            0.036643,            0.010346,           0.0044004,           0.0098213,           0.0098213,           0.0098213
                  47,            0.025566,             0.01056,           0.0016178,             0.93618,             0.83977,             0.88018,             0.52737,            0.035283,           0.0099309,           0.0030038,           0.0098133,           0.0098133,           0.0098133
                  48,            0.025747,            0.010539,           0.0011749,             0.93284,             0.83784,             0.89931,             0.56065,            0.033464,           0.0095009,           0.0029869,           0.0098052,           0.0098052,           0.0098052
                  49,            0.025048,            0.011154,           0.0014115,             0.94922,             0.85276,             0.87628,             0.55498,             0.03183,           0.0095794,           0.0029553,           0.0097969,           0.0097969,           0.0097969
                  50,            0.025627,            0.010549,           0.0014282,             0.92455,              0.8281,             0.87732,             0.51869,            0.035172,            0.010163,           0.0042843,           0.0097884,           0.0097884,           0.0097884
                  51,            0.025982,            0.010995,           0.0015254,             0.92299,             0.86434,             0.89374,             0.53709,            0.035658,           0.0098955,           0.0029604,           0.0097798,           0.0097798,           0.0097798
                  52,            0.025507,            0.010352,           0.0015009,             0.92112,             0.82168,             0.86446,             0.49908,            0.035022,            0.010429,           0.0046896,           0.0097709,           0.0097709,           0.0097709
                  53,            0.025152,              0.0108,           0.0012311,             0.91181,             0.86758,             0.89948,              0.5403,            0.032368,           0.0091003,           0.0029543,           0.0097619,           0.0097619,           0.0097619
                  54,            0.024564,            0.010168,            0.001287,             0.88817,             0.87102,             0.88741,             0.52608,            0.034233,           0.0098214,           0.0062693,           0.0097528,           0.0097528,           0.0097528
                  55,            0.025486,            0.010713,           0.0011109,             0.89403,             0.85274,             0.88154,             0.53277,              0.0335,             0.01007,           0.0020001,           0.0097435,           0.0097435,           0.0097435
                  56,            0.024295,            0.010409,           0.0012242,             0.92409,              0.8204,              0.8734,             0.51881,             0.03526,             0.01025,           0.0020341,            0.009734,            0.009734,            0.009734
                  57,             0.02417,             0.01059,           0.0014274,             0.88976,             0.86583,             0.87685,             0.54403,            0.033139,           0.0098958,           0.0014939,           0.0097243,           0.0097243,           0.0097243
                  58,            0.023784,            0.010388,           0.0014439,             0.93886,             0.83627,             0.88395,             0.54606,            0.034607,           0.0099151,           0.0027073,           0.0097145,           0.0097145,           0.0097145
                  59,            0.023382,             0.01038,          0.00091122,             0.93189,             0.85356,             0.88894,             0.56023,            0.032698,           0.0094622,            0.003952,           0.0097045,           0.0097045,           0.0097045
                  60,            0.023741,           0.0099444,            0.001016,             0.94718,              0.8499,             0.88039,             0.53975,             0.03467,            0.010146,           0.0022794,           0.0096943,           0.0096943,           0.0096943
                  61,            0.024074,             0.01041,          0.00099111,             0.89277,              0.8589,             0.88357,             0.56324,             0.03189,            0.010056,           0.0012414,            0.009684,            0.009684,            0.009684
                  62,            0.023905,            0.010278,           0.0011522,             0.92939,             0.83746,             0.86705,             0.52525,            0.034439,            0.010166,            0.002254,           0.0096735,           0.0096735,           0.0096735
                  63,            0.022804,            0.010441,           0.0010018,             0.92963,             0.84123,             0.87527,             0.51455,            0.035526,            0.010029,           0.0041165,           0.0096628,           0.0096628,           0.0096628
                  64,            0.023361,            0.010096,          0.00099749,             0.94967,             0.80139,             0.87713,             0.56279,            0.032997,            0.010305,           0.0032297,            0.009652,            0.009652,            0.009652
                  65,            0.022535,            0.010084,           0.0010262,             0.90253,             0.87293,             0.89384,             0.55144,            0.032573,            0.010338,            0.003881,            0.009641,            0.009641,            0.009641
                  66,             0.02326,            0.010102,           0.0012194,             0.89173,             0.81497,             0.85765,              0.5407,            0.033406,            0.011082,           0.0038213,           0.0096299,           0.0096299,           0.0096299
                  67,            0.022804,           0.0099348,           0.0013966,             0.94032,             0.81129,             0.87621,             0.57414,            0.032253,            0.010438,           0.0015752,           0.0096186,           0.0096186,           0.0096186
                  68,            0.023199,           0.0098619,           0.0010662,             0.88469,             0.80597,             0.83396,             0.55301,            0.031881,            0.010721,           0.0030424,           0.0096071,           0.0096071,           0.0096071
                  69,            0.023939,           0.0098943,           0.0010484,             0.92388,             0.82842,             0.88563,             0.53954,            0.032831,            0.010837,           0.0014871,           0.0095955,           0.0095955,           0.0095955
                  70,            0.023625,           0.0099851,           0.0010908,             0.88183,             0.83349,             0.88587,             0.56503,            0.031828,            0.010232,           0.0031117,           0.0095837,           0.0095837,           0.0095837
                  71,            0.022871,           0.0098563,          0.00095255,              0.9094,             0.80211,             0.85409,              0.5436,            0.031934,            0.011013,            0.003238,           0.0095717,           0.0095717,           0.0095717
                  72,            0.022176,            0.009544,          0.00082663,             0.93858,              0.8084,             0.86282,             0.57309,            0.031913,            0.010883,           0.0039606,           0.0095596,           0.0095596,           0.0095596
                  73,            0.022852,           0.0094498,          0.00089574,              0.8896,             0.85969,             0.86193,             0.55006,            0.032952,             0.01142,           0.0044252,           0.0095473,           0.0095473,           0.0095473
                  74,            0.022609,           0.0095809,          0.00063515,             0.94535,             0.85964,             0.88553,             0.56588,            0.032442,            0.010873,           0.0019752,           0.0095349,           0.0095349,           0.0095349
                  75,            0.022605,           0.0096718,           0.0012278,             0.89385,             0.85972,              0.8722,             0.58222,            0.031112,            0.010412,           0.0034147,           0.0095223,           0.0095223,           0.0095223
                  76,            0.021494,           0.0095391,           0.0012949,             0.92288,             0.87954,             0.89388,             0.58945,            0.031223,            0.009998,           0.0034605,           0.0095095,           0.0095095,           0.0095095
                  77,             0.02163,           0.0098239,          0.00090589,             0.89915,             0.84896,             0.86824,             0.53449,            0.032625,            0.010461,           0.0026687,           0.0094966,           0.0094966,           0.0094966
                  78,            0.021481,           0.0091365,          0.00085909,             0.90997,             0.81341,             0.85258,             0.54849,             0.03336,            0.010769,           0.0028487,           0.0094835,           0.0094835,           0.0094835
                  79,            0.022663,           0.0096124,           0.0019493,             0.91918,             0.83012,             0.87285,             0.54671,            0.033343,            0.010464,            0.002433,           0.0094703,           0.0094703,           0.0094703
                  80,            0.022273,           0.0098218,           0.0012818,             0.95469,             0.83982,             0.88439,             0.56449,            0.033171,            0.010349,           0.0043273,           0.0094569,           0.0094569,           0.0094569
                  81,            0.022172,           0.0095108,          0.00098891,             0.94115,             0.85079,             0.88138,             0.55592,            0.033405,             0.01063,           0.0038459,           0.0094434,           0.0094434,           0.0094434
                  82,            0.022407,            0.010046,           0.0012117,             0.92477,             0.87075,             0.89149,             0.56536,            0.030476,           0.0098502,           0.0034363,           0.0094297,           0.0094297,           0.0094297
                  83,            0.020955,           0.0092624,           0.0011533,              0.9289,             0.85233,             0.86156,             0.56065,            0.031753,             0.01108,             0.00394,           0.0094158,           0.0094158,           0.0094158
                  84,            0.021139,           0.0094961,           0.0011863,             0.89921,             0.86662,             0.88934,             0.57968,            0.031434,            0.010368,           0.0019124,           0.0094018,           0.0094018,           0.0094018
                  85,            0.021887,           0.0092765,           0.0014711,             0.90671,             0.83148,             0.87403,             0.54471,            0.033841,             0.01068,           0.0047169,           0.0093877,           0.0093877,           0.0093877
                  86,            0.022545,            0.010127,           0.0016737,             0.93758,             0.82418,             0.86956,             0.53902,            0.032809,             0.01126,           0.0022431,           0.0093733,           0.0093733,           0.0093733
                  87,            0.022321,           0.0098458,           0.0012234,             0.95065,             0.80922,               0.873,             0.54263,            0.032664,            0.010878,           0.0031927,           0.0093589,           0.0093589,           0.0093589
                  88,            0.021166,           0.0096033,           0.0010183,             0.87066,             0.86283,             0.87773,             0.54052,            0.032926,            0.010411,           0.0035986,           0.0093442,           0.0093442,           0.0093442
                  89,            0.021175,           0.0095259,           0.0010085,              0.9374,             0.84529,             0.88263,             0.54851,             0.03299,            0.010693,           0.0029121,           0.0093295,           0.0093295,           0.0093295
                  90,             0.02161,           0.0091312,          0.00096274,             0.89078,             0.84682,             0.87288,             0.54677,             0.03213,            0.010575,           0.0023584,           0.0093146,           0.0093146,           0.0093146
                  91,            0.020907,           0.0093048,          0.00085806,             0.89668,             0.82805,             0.87181,             0.56026,            0.032128,             0.01112,           0.0022302,           0.0092995,           0.0092995,           0.0092995
                  92,            0.021066,           0.0089789,           0.0012644,             0.92289,             0.85248,             0.89916,             0.56039,            0.032992,            0.010369,            0.002258,           0.0092843,           0.0092843,           0.0092843
                  93,            0.020809,           0.0096201,           0.0013866,             0.94622,             0.86897,             0.88446,              0.5433,            0.034747,            0.010429,           0.0026792,           0.0092689,           0.0092689,           0.0092689
                  94,            0.021362,           0.0093702,           0.0012841,             0.90654,             0.85041,             0.88045,             0.57039,            0.031783,            0.010723,           0.0026885,           0.0092534,           0.0092534,           0.0092534
                  95,            0.021315,           0.0096962,           0.0010736,             0.93227,             0.84125,             0.87496,             0.55847,            0.032359,            0.010848,           0.0032594,           0.0092377,           0.0092377,           0.0092377
                  96,            0.021706,           0.0094131,           0.0010351,             0.93232,             0.84043,             0.86768,              0.5318,            0.033772,            0.011144,           0.0034253,           0.0092219,           0.0092219,           0.0092219
                  97,             0.02124,           0.0093796,          0.00095389,             0.91065,             0.82021,             0.87245,             0.53777,            0.033779,            0.010794,           0.0033299,           0.0092059,           0.0092059,           0.0092059
                  98,            0.021317,           0.0092575,           0.0010277,             0.88568,             0.82366,             0.86055,             0.56537,            0.032557,            0.010374,           0.0029227,           0.0091898,           0.0091898,           0.0091898
                  99,            0.020849,           0.0092352,           0.0010696,             0.90589,             0.85401,             0.85772,              0.5633,              0.0316,            0.010683,           0.0026842,           0.0091735,           0.0091735,           0.0091735
                 100,            0.020844,           0.0096391,           0.0011006,             0.92255,             0.84476,             0.88889,              0.5577,            0.032075,            0.011517,           0.0042571,           0.0091571,           0.0091571,           0.0091571
                 101,            0.021217,           0.0095335,           0.0011126,             0.90859,             0.84543,             0.89199,             0.56286,            0.031787,            0.011132,           0.0022097,           0.0091406,           0.0091406,           0.0091406
                 102,            0.020454,            0.008803,          0.00088182,             0.91316,             0.82075,             0.88654,             0.55932,            0.032892,            0.010689,           0.0013736,           0.0091239,           0.0091239,           0.0091239
                 103,            0.020873,           0.0091938,          0.00084993,             0.90645,             0.82232,             0.88373,             0.55403,            0.033003,            0.010924,           0.0013099,           0.0091071,           0.0091071,           0.0091071
                 104,            0.019958,           0.0090456,           0.0013169,             0.89437,               0.849,              0.8781,             0.56042,            0.031408,            0.011886,           0.0020184,           0.0090901,           0.0090901,           0.0090901
                 105,            0.019909,           0.0088944,           0.0010351,             0.88823,             0.83274,             0.86194,             0.53168,            0.032793,            0.012455,           0.0018878,            0.009073,            0.009073,            0.009073
                 106,            0.020333,            0.009222,           0.0010502,             0.90662,             0.85648,             0.88539,             0.55959,            0.032565,            0.011307,           0.0016203,           0.0090557,           0.0090557,           0.0090557
                 107,            0.020584,           0.0091564,           0.0011958,             0.87603,             0.80802,              0.8587,             0.52998,            0.033434,            0.011645,           0.0016589,           0.0090383,           0.0090383,           0.0090383
                 108,            0.020732,           0.0093183,           0.0012681,             0.90749,             0.81397,             0.85218,             0.55053,            0.033131,            0.010951,           0.0026249,           0.0090208,           0.0090208,           0.0090208
                 109,             0.01994,           0.0091091,          0.00098245,             0.93216,             0.80034,             0.85407,             0.56212,            0.033013,            0.011965,           0.0033053,           0.0090031,           0.0090031,           0.0090031
                 110,            0.019532,           0.0089433,          0.00079129,             0.92912,             0.84576,             0.87625,             0.56292,            0.032196,            0.011169,           0.0017481,           0.0089853,           0.0089853,           0.0089853
                 111,            0.019541,           0.0093629,          0.00086819,             0.88696,             0.80632,             0.84659,             0.56372,            0.032495,            0.011638,           0.0011353,           0.0089673,           0.0089673,           0.0089673
                 112,            0.020255,           0.0087367,          0.00092528,             0.87305,              0.8533,             0.87275,             0.55974,            0.031305,            0.011598,           0.0013922,           0.0089492,           0.0089492,           0.0089492
                 113,            0.020279,           0.0091988,           0.0012516,             0.88537,             0.83266,             0.86984,             0.55112,             0.03205,            0.011509,           0.0016045,            0.008931,            0.008931,            0.008931
                 114,            0.020688,           0.0088907,          0.00083008,             0.93857,             0.84194,             0.89007,             0.56114,             0.03198,             0.01107,           0.0014563,           0.0089126,           0.0089126,           0.0089126
                 115,            0.019759,           0.0089476,           0.0011645,             0.91298,             0.83662,             0.89345,             0.57513,            0.032249,            0.010643,           0.0019098,           0.0088941,           0.0088941,           0.0088941
                 116,            0.019977,           0.0090343,           0.0010296,              0.8949,             0.85267,             0.87146,             0.57222,            0.031106,            0.011585,           0.0041601,           0.0088755,           0.0088755,           0.0088755
                 117,            0.019865,           0.0088367,          0.00081267,             0.93443,             0.85382,             0.87705,             0.55259,            0.032346,             0.01086,           0.0023146,           0.0088567,           0.0088567,           0.0088567
                 118,             0.01997,           0.0089563,          0.00089641,             0.89476,              0.8448,               0.869,             0.56754,            0.030467,            0.010762,           0.0019009,           0.0088378,           0.0088378,           0.0088378
                 119,            0.019572,           0.0087648,          0.00065751,             0.93277,             0.85412,              0.8738,             0.55961,            0.031159,             0.01128,           0.0021464,           0.0088188,           0.0088188,           0.0088188
                 120,            0.019621,           0.0088277,          0.00090945,             0.93163,             0.81872,             0.86266,             0.56731,            0.031256,            0.011923,           0.0022528,           0.0087996,           0.0087996,           0.0087996
                 121,            0.019247,           0.0085335,          0.00081605,             0.92004,             0.82519,             0.87641,             0.56031,            0.032155,             0.01204,           0.0024019,           0.0087804,           0.0087804,           0.0087804
                 122,            0.019425,           0.0088113,          0.00076084,             0.88622,             0.83349,             0.85267,             0.56506,            0.032491,            0.011576,           0.0031193,           0.0087609,           0.0087609,           0.0087609
                 123,            0.018726,           0.0088314,          0.00097749,             0.87703,             0.81986,             0.84731,             0.54078,            0.033216,            0.012028,           0.0050132,           0.0087414,           0.0087414,           0.0087414
                 124,            0.019579,           0.0092931,          0.00092533,             0.92231,             0.83391,             0.88965,             0.56527,            0.031139,             0.01064,           0.0032418,           0.0087217,           0.0087217,           0.0087217
                 125,             0.01922,           0.0086138,          0.00084826,             0.91782,             0.81957,             0.86113,              0.5811,            0.031463,            0.011141,           0.0023652,           0.0087019,           0.0087019,           0.0087019
                 126,            0.019632,            0.008686,          0.00093993,             0.89456,             0.83587,             0.85027,             0.56471,            0.032105,            0.012119,           0.0033519,            0.008682,            0.008682,            0.008682
                 127,            0.018902,           0.0081087,          0.00093622,              0.9393,             0.80818,             0.87577,             0.54861,            0.032445,            0.011699,           0.0025972,           0.0086619,           0.0086619,           0.0086619
                 128,            0.019191,           0.0089188,          0.00086088,             0.92293,             0.85199,             0.88501,             0.58377,            0.032658,            0.011444,           0.0030593,           0.0086417,           0.0086417,           0.0086417
                 129,            0.019138,           0.0089646,           0.0011924,             0.91442,             0.82641,             0.87307,             0.57199,            0.032225,            0.011761,            0.002075,           0.0086214,           0.0086214,           0.0086214
                 130,            0.019154,           0.0087442,           0.0010174,             0.93531,             0.79802,             0.86566,             0.54969,            0.032587,            0.011358,           0.0016404,            0.008601,            0.008601,            0.008601
                 131,             0.01991,           0.0088733,          0.00068245,             0.90211,              0.8477,             0.88161,             0.57362,            0.032342,            0.011602,           0.0015901,           0.0085805,           0.0085805,           0.0085805
                 132,            0.019543,           0.0085969,          0.00073059,             0.87189,             0.85521,             0.87716,             0.56592,            0.032743,            0.011447,           0.0018894,           0.0085598,           0.0085598,           0.0085598
                 133,            0.019244,           0.0086995,          0.00089681,             0.92574,             0.81955,             0.88305,             0.57398,            0.033247,            0.011399,           0.0027499,            0.008539,            0.008539,            0.008539
                 134,            0.019483,           0.0083721,          0.00095904,             0.94595,             0.81171,             0.87213,             0.55457,            0.034211,            0.011942,           0.0020987,           0.0085181,           0.0085181,           0.0085181
                 135,            0.018455,           0.0088546,           0.0007203,             0.91685,             0.81314,             0.85992,             0.53852,            0.033814,            0.012724,           0.0012868,           0.0084971,           0.0084971,           0.0084971
                 136,            0.018508,           0.0086307,          0.00099226,             0.93281,             0.79803,             0.84136,             0.53282,            0.033981,            0.013122,           0.0020387,           0.0084759,           0.0084759,           0.0084759
                 137,            0.017991,           0.0084425,          0.00058032,             0.91686,             0.85717,             0.88964,             0.56906,             0.03303,            0.011955,           0.0017471,           0.0084546,           0.0084546,           0.0084546
                 138,            0.018572,           0.0084389,          0.00065435,             0.91674,             0.84537,             0.88751,             0.58415,            0.031798,             0.01174,           0.0020157,           0.0084333,           0.0084333,           0.0084333
                 139,            0.018442,           0.0084729,          0.00078939,             0.92768,             0.83482,             0.87483,             0.56689,            0.033827,            0.012693,           0.0023301,           0.0084118,           0.0084118,           0.0084118
                 140,            0.018828,           0.0086034,           0.0008608,               0.846,             0.86389,             0.86401,             0.56373,            0.032111,            0.012012,            0.001924,           0.0083901,           0.0083901,           0.0083901
                 141,            0.018272,           0.0086316,          0.00074502,             0.90146,             0.83067,              0.8565,             0.54603,             0.03251,            0.012408,           0.0016511,           0.0083684,           0.0083684,           0.0083684
                 142,            0.018071,            0.008468,          0.00075691,             0.94155,             0.84643,             0.89318,             0.58272,            0.031852,            0.010718,            0.001947,           0.0083466,           0.0083466,           0.0083466
                 143,            0.017552,           0.0083552,          0.00057571,             0.91703,             0.85058,             0.88384,             0.58452,            0.030263,            0.011078,           0.0016792,           0.0083246,           0.0083246,           0.0083246
                 144,            0.018217,            0.008212,          0.00068287,             0.92183,             0.82391,             0.86787,             0.57759,            0.030909,            0.012154,           0.0020863,           0.0083025,           0.0083025,           0.0083025
                 145,             0.01769,           0.0079238,           0.0007655,              0.9209,             0.86655,             0.88279,             0.56499,            0.032333,            0.011706,           0.0014992,           0.0082804,           0.0082804,           0.0082804
                 146,            0.017414,           0.0082712,          0.00055678,             0.91864,             0.82946,             0.87605,             0.56246,            0.033274,            0.011792,           0.0018872,           0.0082581,           0.0082581,           0.0082581
                 147,            0.017211,           0.0086043,          0.00058683,             0.91755,             0.83272,             0.87086,             0.58039,            0.030693,            0.011473,           0.0013957,           0.0082357,           0.0082357,           0.0082357
                 148,            0.017671,           0.0077131,           0.0006715,             0.91797,             0.82145,             0.87747,              0.5604,            0.032546,            0.012349,           0.0018433,           0.0082132,           0.0082132,           0.0082132
                 149,            0.018122,           0.0083313,          0.00071393,              0.9172,             0.82389,              0.8772,             0.56057,            0.032513,            0.011764,           0.0019235,           0.0081906,           0.0081906,           0.0081906
                 150,            0.017366,           0.0080219,           0.0006525,             0.89666,             0.84583,             0.87855,             0.57504,            0.031309,             0.01172,           0.0020337,           0.0081679,           0.0081679,           0.0081679
                 151,            0.017042,           0.0080209,          0.00052822,             0.90924,             0.84736,             0.88499,             0.57747,            0.031574,            0.011602,           0.0012532,            0.008145,            0.008145,            0.008145
                 152,            0.017236,           0.0078628,          0.00064553,             0.85806,             0.85895,             0.87571,             0.57721,            0.032032,            0.011973,           0.0016924,           0.0081221,           0.0081221,           0.0081221
                 153,            0.017275,           0.0080457,           0.0006795,             0.89224,             0.86555,             0.88863,             0.58808,            0.032232,              0.0122,           0.0017522,           0.0080991,           0.0080991,           0.0080991
                 154,            0.017401,           0.0080831,          0.00068997,             0.93566,               0.781,              0.8798,             0.58355,            0.031948,             0.01225,            0.002327,           0.0080759,           0.0080759,           0.0080759
                 155,            0.017785,           0.0083474,          0.00082983,             0.90669,             0.84046,             0.88963,             0.58596,            0.032334,            0.011613,            0.002321,           0.0080527,           0.0080527,           0.0080527
                 156,            0.017027,           0.0077399,          0.00052922,             0.96061,             0.82385,             0.88442,             0.58756,            0.032982,            0.011556,           0.0024368,           0.0080294,           0.0080294,           0.0080294
