               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 142,            0.014688,           0.0073272,          0.00034482,             0.92511,             0.87067,             0.89512,             0.62262,            0.030451,             0.01001,           0.0018152,          0.00059235,          0.00059235,          0.00059235
                 143,            0.014331,            0.007381,          0.00036557,             0.92261,             0.87577,             0.89446,             0.62498,              0.0297,            0.010052,           0.0017383,          0.00058766,          0.00058766,          0.00058766
                 144,            0.015004,           0.0072761,          0.00048065,             0.93907,             0.87915,             0.90656,             0.61747,            0.029747,            0.010419,           0.0018697,          0.00058296,          0.00058296,          0.00058296
                 145,            0.014545,           0.0070823,           0.0007914,             0.91044,             0.87901,             0.89599,             0.62684,            0.029513,           0.0098416,           0.0018485,          0.00057826,          0.00057826,          0.00057826
                 146,            0.014517,           0.0075715,           0.0006645,             0.88716,             0.87897,             0.89819,             0.59776,            0.030443,           0.0099865,           0.0023815,          0.00057355,          0.00057355,          0.00057355
                 147,            0.014739,           0.0078437,          0.00065352,             0.89696,              0.8728,             0.89132,             0.60776,            0.030058,            0.010039,           0.0023281,          0.00056884,          0.00056884,          0.00056884
                 148,            0.014961,           0.0070063,          0.00047517,             0.92251,             0.85749,             0.90702,             0.61803,            0.029435,           0.0099079,           0.0023483,          0.00056413,          0.00056413,          0.00056413
                 149,            0.014917,           0.0075031,          0.00051587,             0.93935,             0.84781,             0.89057,             0.61043,            0.030426,            0.010033,           0.0023901,          0.00055942,          0.00055942,          0.00055942
                 150,              0.0149,            0.007211,          0.00042557,             0.92568,             0.86046,             0.89371,             0.62086,             0.02949,           0.0099475,            0.002092,          0.00055471,          0.00055471,          0.00055471
                 151,            0.014256,           0.0072624,          0.00034327,              0.8989,             0.86666,             0.89037,             0.60365,            0.029935,            0.010148,           0.0020336,             0.00055,             0.00055,             0.00055
                 152,            0.014318,           0.0070788,          0.00047404,             0.93029,              0.8501,             0.90068,             0.60599,            0.029649,            0.010307,           0.0016761,          0.00054529,          0.00054529,          0.00054529
                 153,            0.014596,           0.0073525,          0.00034073,             0.93594,              0.8648,             0.90739,              0.6225,            0.029461,            0.010551,           0.0016974,          0.00054058,          0.00054058,          0.00054058
                 154,            0.014502,            0.007136,          0.00035692,              0.9319,             0.86462,             0.90573,             0.60949,            0.029512,            0.010387,           0.0018665,          0.00053587,          0.00053587,          0.00053587
                 155,            0.014638,           0.0073308,          0.00052513,             0.93734,             0.86105,             0.90274,             0.60838,            0.029715,            0.010162,           0.0016004,          0.00053116,          0.00053116,          0.00053116
                 156,            0.013907,           0.0068672,          0.00034872,             0.90462,             0.86586,             0.90716,             0.61597,            0.029756,            0.010113,           0.0016052,          0.00052645,          0.00052645,          0.00052645
                 157,            0.014008,           0.0071387,           0.0003473,             0.92795,             0.86574,             0.90715,               0.625,            0.030036,            0.010052,           0.0017597,          0.00052174,          0.00052174,          0.00052174
                 158,            0.013435,           0.0069414,          0.00034324,             0.92408,             0.86109,             0.90638,             0.62301,            0.029988,            0.009837,           0.0016498,          0.00051704,          0.00051704,          0.00051704
                 159,            0.014606,           0.0067994,          0.00040252,             0.92781,             0.87202,             0.90263,             0.62176,            0.029933,            0.010228,           0.0017889,          0.00051234,          0.00051234,          0.00051234
                 160,            0.014688,           0.0068941,          0.00042239,             0.91128,             0.87207,             0.90191,             0.61504,            0.030326,            0.010093,           0.0018953,          0.00050765,          0.00050765,          0.00050765
                 161,            0.013677,           0.0067406,          0.00037736,             0.91177,             0.87133,             0.90196,             0.62093,            0.029901,            0.010038,           0.0017221,          0.00050296,          0.00050296,          0.00050296
                 162,            0.014309,           0.0068539,           0.0003769,             0.87596,             0.88519,             0.89762,             0.61178,            0.029925,            0.010059,           0.0018428,          0.00049828,          0.00049828,          0.00049828
                 163,              0.0141,           0.0068179,          0.00048303,             0.91302,             0.87821,             0.90485,              0.6116,            0.029784,            0.010248,           0.0020707,           0.0004936,           0.0004936,           0.0004936
                 164,            0.013779,           0.0070637,          0.00045619,             0.91349,               0.872,              0.9055,              0.6221,             0.02926,            0.010196,           0.0018753,          0.00048893,          0.00048893,          0.00048893
                 165,            0.013952,           0.0067141,          0.00032872,             0.93668,             0.84998,             0.89474,             0.61108,             0.02915,            0.010765,           0.0019099,          0.00048426,          0.00048426,          0.00048426
                 166,            0.014408,           0.0070083,          0.00038525,             0.92226,             0.87821,             0.89588,             0.61312,            0.029383,            0.010111,           0.0016905,           0.0004796,           0.0004796,           0.0004796
                 167,            0.013909,           0.0074628,          0.00040963,             0.93369,              0.8758,             0.89311,             0.61428,            0.029918,            0.010201,           0.0017398,          0.00047495,          0.00047495,          0.00047495
                 168,            0.013666,           0.0070475,           0.0005397,             0.92257,             0.86437,              0.8919,             0.61925,            0.029536,            0.010362,           0.0019829,          0.00047031,          0.00047031,          0.00047031
                 169,            0.014002,           0.0071845,          0.00040715,              0.9338,             0.85524,             0.89283,              0.6176,             0.02966,            0.010689,           0.0021314,          0.00046568,          0.00046568,          0.00046568
                 170,            0.014057,           0.0068317,          0.00044366,             0.91274,              0.8644,             0.89064,              0.6154,            0.030177,            0.010477,           0.0022009,          0.00046105,          0.00046105,          0.00046105
                 171,            0.013097,           0.0064417,          0.00041949,             0.92272,             0.86659,             0.89025,             0.61368,            0.029957,            0.010459,           0.0022387,          0.00045644,          0.00045644,          0.00045644
                 172,            0.013293,             0.00712,          0.00035087,             0.92688,             0.86562,             0.89719,             0.62214,            0.029353,            0.010356,            0.002128,          0.00045184,          0.00045184,          0.00045184
                 173,            0.013514,           0.0069756,          0.00034766,             0.92664,             0.86547,             0.89779,             0.62004,            0.029287,            0.010294,            0.002096,          0.00044724,          0.00044724,          0.00044724
                 174,            0.013613,           0.0068169,          0.00035096,             0.92798,             0.84228,             0.89371,             0.61782,            0.029318,            0.010343,           0.0021382,          0.00044266,          0.00044266,          0.00044266
                 175,            0.012966,           0.0067968,          0.00026722,             0.93118,             0.85068,             0.88069,             0.60837,            0.029662,             0.01049,           0.0022438,          0.00043809,          0.00043809,          0.00043809
                 176,            0.013327,           0.0066763,          0.00041588,             0.92716,             0.86276,             0.89244,             0.61512,            0.029774,            0.010527,           0.0021699,          0.00043353,          0.00043353,          0.00043353
                 177,            0.013398,           0.0069531,          0.00036605,             0.90221,             0.87278,             0.89407,             0.62097,             0.02932,            0.010546,           0.0020872,          0.00042899,          0.00042899,          0.00042899
                 178,              0.0136,           0.0068185,          0.00072914,             0.93302,             0.86176,             0.88761,              0.6151,             0.02948,            0.010566,           0.0018502,          0.00042445,          0.00042445,          0.00042445
                 179,            0.013334,           0.0068303,          0.00039488,             0.94727,             0.84688,             0.88617,             0.61031,            0.029581,            0.010429,           0.0017452,          0.00041994,          0.00041994,          0.00041994
                 180,            0.013308,           0.0064775,            0.000339,             0.92875,             0.83592,             0.88749,             0.61401,             0.02916,            0.010439,           0.0017809,          0.00041543,          0.00041543,          0.00041543
                 181,            0.013253,           0.0068067,          0.00039988,             0.89322,              0.8785,             0.88787,             0.61441,            0.029038,            0.010537,           0.0018151,          0.00041094,          0.00041094,          0.00041094
                 182,            0.013062,           0.0063211,          0.00044221,             0.91633,             0.86671,             0.88934,             0.61627,            0.029019,            0.010376,           0.0017313,          0.00040647,          0.00040647,          0.00040647
                 183,            0.013281,           0.0066043,          0.00042979,             0.91492,              0.8766,             0.90333,             0.62638,            0.028686,            0.010416,            0.001706,          0.00040201,          0.00040201,          0.00040201
                 184,            0.013298,           0.0064237,          0.00027725,             0.86779,             0.89753,             0.89556,             0.61451,            0.028817,            0.010305,            0.001573,          0.00039757,          0.00039757,          0.00039757
                 185,            0.012673,           0.0067187,          0.00045093,             0.88798,             0.87865,              0.8943,             0.61855,            0.028937,            0.010286,           0.0016695,          0.00039314,          0.00039314,          0.00039314
                 186,            0.013016,           0.0067789,          0.00039558,             0.91484,              0.8621,              0.8965,             0.62121,            0.029098,            0.010213,           0.0017192,          0.00038873,          0.00038873,          0.00038873
                 187,            0.012873,           0.0069845,          0.00030525,             0.92676,             0.85077,             0.89727,             0.62711,            0.028966,            0.010199,           0.0016511,          0.00038434,          0.00038434,          0.00038434
                 188,            0.012793,           0.0063191,          0.00032501,              0.9058,             0.87837,             0.88696,             0.61968,            0.029109,            0.010376,           0.0016611,          0.00037997,          0.00037997,          0.00037997
                 189,            0.012804,           0.0062667,          0.00029779,             0.92747,             0.85243,             0.88806,             0.62556,              0.0289,            0.010263,           0.0017521,          0.00037562,          0.00037562,          0.00037562
                 190,            0.012741,           0.0066498,          0.00028869,             0.93782,             0.83966,             0.89101,               0.616,            0.028631,            0.010485,           0.0017072,          0.00037128,          0.00037128,          0.00037128
                 191,            0.013229,           0.0065801,          0.00032929,             0.93712,             0.83079,             0.89311,             0.61382,            0.029562,            0.010705,           0.0016825,          0.00036697,          0.00036697,          0.00036697
                 192,            0.012851,           0.0065894,          0.00034011,             0.93617,             0.84862,             0.88983,             0.61543,            0.029377,            0.010965,           0.0017421,          0.00036267,          0.00036267,          0.00036267
                 193,            0.012501,           0.0065644,          0.00030501,             0.91693,             0.86657,             0.89134,             0.63583,            0.029356,            0.010621,           0.0017645,           0.0003584,           0.0003584,           0.0003584
                 194,            0.012617,           0.0064838,          0.00032604,               0.918,             0.84854,             0.88758,             0.62013,            0.029361,            0.010929,           0.0018993,          0.00035415,          0.00035415,          0.00035415
                 195,            0.012673,           0.0064421,          0.00036572,             0.94037,             0.82854,             0.88299,             0.61785,            0.029486,            0.011105,           0.0021234,          0.00034991,          0.00034991,          0.00034991
                 196,            0.012948,           0.0066506,          0.00039018,             0.93507,             0.82837,             0.88639,              0.6164,            0.029324,            0.011009,           0.0020298,           0.0003457,           0.0003457,           0.0003457
                 197,            0.013236,           0.0067649,          0.00032654,             0.94525,             0.83004,             0.88725,             0.61354,            0.029135,             0.01087,           0.0020135,          0.00034152,          0.00034152,          0.00034152
                 198,              0.0125,           0.0064655,          0.00033326,             0.88422,             0.88459,             0.89335,             0.61675,            0.028847,             0.01056,           0.0020547,          0.00033735,          0.00033735,          0.00033735
                 199,            0.012503,           0.0064782,          0.00027182,             0.89971,             0.87494,             0.89769,             0.60823,            0.029287,             0.01042,           0.0019803,          0.00033321,          0.00033321,          0.00033321
                 200,             0.01244,           0.0064645,          0.00034469,             0.92027,              0.8531,             0.89592,             0.60895,             0.02946,            0.010706,           0.0019736,          0.00032909,          0.00032909,          0.00032909
                 201,             0.01278,           0.0064786,          0.00026725,             0.90835,              0.8654,             0.89272,             0.61136,            0.029006,            0.010873,           0.0018652,            0.000325,            0.000325,            0.000325
                 202,            0.012544,           0.0062725,          0.00037048,             0.91855,             0.85778,             0.89125,             0.61865,            0.029262,            0.011079,           0.0018685,          0.00032093,          0.00032093,          0.00032093
                 203,            0.012799,           0.0067812,          0.00027095,             0.90254,             0.86584,             0.88774,             0.62205,             0.02894,            0.011159,           0.0018417,          0.00031689,          0.00031689,          0.00031689
                 204,            0.012234,           0.0064193,          0.00027015,             0.91596,             0.85666,              0.8951,              0.6147,            0.029175,            0.010987,           0.0017624,          0.00031287,          0.00031287,          0.00031287
                 205,            0.012434,           0.0065741,          0.00032266,             0.91399,             0.86117,             0.89522,             0.62422,             0.02884,            0.010887,           0.0017832,          0.00030888,          0.00030888,          0.00030888
                 206,             0.01233,           0.0064187,          0.00031411,             0.88646,             0.89752,             0.89398,             0.61432,            0.029175,            0.011044,           0.0017291,          0.00030491,          0.00030491,          0.00030491
                 207,            0.011968,           0.0063158,           0.0002165,             0.92499,             0.85718,             0.89686,             0.61765,             0.02939,            0.010755,           0.0015565,          0.00030097,          0.00030097,          0.00030097
                 208,            0.012483,           0.0065687,          0.00032914,             0.92479,             0.86314,             0.88945,             0.60789,            0.029524,            0.011076,           0.0016526,          0.00029706,          0.00029706,          0.00029706
                 209,            0.012232,           0.0063338,          0.00027076,             0.91739,             0.87593,             0.89573,             0.61441,            0.029499,            0.010987,            0.001685,          0.00029318,          0.00029318,          0.00029318
                 210,            0.012407,            0.006473,          0.00038049,             0.93329,             0.87001,             0.89663,             0.62075,            0.029395,            0.010688,           0.0016032,          0.00028932,          0.00028932,          0.00028932
                 211,            0.012019,            0.006493,          0.00024151,             0.93434,             0.86591,             0.89728,             0.61651,            0.029363,            0.010679,           0.0015315,           0.0002855,           0.0002855,           0.0002855
                 212,            0.012225,           0.0061481,            0.000196,             0.91864,             0.86894,             0.89273,             0.61316,            0.029422,            0.010773,           0.0015188,           0.0002817,           0.0002817,           0.0002817
                 213,            0.011985,           0.0064383,          0.00023708,             0.91345,             0.87279,             0.88655,             0.61112,            0.029874,            0.010977,           0.0015158,          0.00027793,          0.00027793,          0.00027793
                 214,            0.011864,           0.0062363,          0.00024704,             0.91759,             0.87622,             0.89163,             0.60848,            0.029777,            0.011025,           0.0015808,          0.00027419,          0.00027419,          0.00027419
                 215,            0.011953,            0.006407,          0.00032231,             0.91962,             0.87136,             0.89682,             0.60496,            0.029798,            0.011085,           0.0015121,          0.00027048,          0.00027048,          0.00027048
                 216,            0.012098,           0.0062646,          0.00022045,             0.90836,             0.87223,             0.90018,             0.61789,            0.029661,            0.010966,           0.0015064,          0.00026681,          0.00026681,          0.00026681
                 217,            0.012048,           0.0065346,          0.00030094,             0.92195,             0.86958,             0.90357,             0.61862,            0.029505,            0.010831,           0.0014727,          0.00026316,          0.00026316,          0.00026316
                 218,             0.01187,           0.0064717,          0.00039404,              0.9219,              0.8685,             0.90363,             0.61197,            0.029624,            0.010962,           0.0015003,          0.00025954,          0.00025954,          0.00025954
                 219,            0.011805,           0.0063159,          0.00042286,             0.94072,             0.85109,             0.89849,             0.60807,            0.029674,            0.010986,           0.0015726,          0.00025596,          0.00025596,          0.00025596
                 220,            0.011778,           0.0062242,          0.00036385,             0.93667,             0.84212,             0.89916,             0.61815,            0.029398,            0.010903,           0.0015535,          0.00025241,          0.00025241,          0.00025241
                 221,            0.012173,           0.0065932,          0.00029585,             0.91557,             0.86847,             0.90084,             0.61524,            0.029473,            0.010746,           0.0014882,          0.00024889,          0.00024889,          0.00024889
                 222,            0.011966,           0.0063503,          0.00021069,             0.92699,             0.85851,             0.90032,             0.61824,            0.029493,            0.010762,           0.0014122,          0.00024541,          0.00024541,          0.00024541
                 223,            0.012001,           0.0061224,          0.00029247,              0.8908,             0.88483,             0.89858,             0.60959,            0.029672,            0.010908,           0.0014857,          0.00024195,          0.00024195,          0.00024195
                 224,            0.011999,           0.0064267,          0.00019679,             0.89116,             0.87273,             0.89837,             0.60981,            0.029976,            0.011134,           0.0015461,          0.00023854,          0.00023854,          0.00023854
                 225,            0.011851,           0.0061977,          0.00032547,             0.90675,             0.86263,             0.89951,              0.6095,            0.029808,            0.011248,           0.0016251,          0.00023515,          0.00023515,          0.00023515
                 226,            0.011949,           0.0062877,          0.00023378,             0.89566,             0.87246,              0.8993,             0.61325,            0.029947,            0.011049,           0.0016193,           0.0002318,           0.0002318,           0.0002318
                 227,            0.011712,           0.0061305,          0.00023627,             0.91673,             0.85605,             0.89972,             0.61651,            0.029661,            0.011216,           0.0015869,          0.00022849,          0.00022849,          0.00022849
                 228,            0.012325,           0.0063431,          0.00058299,              0.9322,             0.85599,             0.89591,             0.61381,            0.029476,            0.011141,           0.0015114,          0.00022521,          0.00022521,          0.00022521
                 229,            0.011842,           0.0061734,          0.00031064,             0.93972,               0.845,             0.89513,             0.61578,             0.02942,            0.011097,           0.0015895,          0.00022196,          0.00022196,          0.00022196
                 230,             0.01205,           0.0063427,          0.00031499,             0.92108,             0.84679,             0.89528,             0.61592,            0.029743,            0.011069,           0.0015227,          0.00021876,          0.00021876,          0.00021876
                 231,            0.011844,           0.0063949,          0.00023392,              0.9393,             0.83625,               0.895,              0.6134,            0.029785,            0.011085,           0.0014384,          0.00021558,          0.00021558,          0.00021558
                 232,            0.011794,           0.0061134,          0.00017579,             0.93817,               0.838,             0.89543,             0.61429,            0.029551,            0.011223,           0.0014501,          0.00021245,          0.00021245,          0.00021245
                 233,            0.011617,           0.0061974,          0.00024639,             0.93995,             0.84627,             0.89667,             0.61807,            0.029453,            0.011257,           0.0014836,          0.00020935,          0.00020935,          0.00020935
                 234,             0.01175,           0.0061169,          0.00020228,             0.89114,             0.87751,             0.89502,             0.61495,            0.029591,            0.011207,            0.001504,          0.00020629,          0.00020629,          0.00020629
                 235,            0.011988,           0.0063512,           0.0002407,             0.87307,             0.89116,             0.89496,             0.61379,            0.029464,            0.011224,           0.0015536,          0.00020327,          0.00020327,          0.00020327
                 236,            0.012013,           0.0063168,          0.00033552,             0.91625,             0.85598,             0.89723,             0.61078,            0.029528,            0.011445,            0.001444,          0.00020028,          0.00020028,          0.00020028
                 237,            0.011396,           0.0063686,          0.00036036,             0.89306,             0.87651,             0.89601,             0.61262,            0.029681,            0.011409,           0.0015212,          0.00019734,          0.00019734,          0.00019734
                 238,            0.011307,            0.006067,          0.00019402,             0.88383,             0.88493,              0.8939,             0.61315,             0.02945,            0.011344,            0.001553,          0.00019443,          0.00019443,          0.00019443
                 239,            0.011547,           0.0062052,          0.00020729,             0.89283,             0.87596,             0.89237,             0.61396,            0.029456,            0.011302,           0.0016047,          0.00019156,          0.00019156,          0.00019156
                 240,            0.011586,           0.0060376,           0.0001856,             0.89278,              0.8815,             0.89362,             0.61269,            0.029538,            0.011444,           0.0016414,          0.00018873,          0.00018873,          0.00018873
                 241,            0.011839,           0.0063549,          0.00017515,              0.8756,             0.89117,             0.89962,             0.61267,            0.029392,            0.011307,           0.0015374,          0.00018594,          0.00018594,          0.00018594
                 242,            0.011727,           0.0059883,          0.00036937,             0.87986,             0.88604,             0.90272,             0.61322,            0.029522,            0.011122,           0.0014354,          0.00018319,          0.00018319,          0.00018319
                 243,            0.011703,           0.0060336,          0.00021685,             0.88537,             0.88851,              0.9032,             0.61602,              0.0296,            0.011187,           0.0014743,          0.00018048,          0.00018048,          0.00018048
                 244,            0.011819,           0.0063073,          0.00021202,             0.89419,             0.88138,             0.90235,             0.61702,            0.029492,            0.011225,           0.0015082,          0.00017781,          0.00017781,          0.00017781
                 245,            0.011355,           0.0059588,          0.00021501,             0.90383,             0.88388,             0.90017,             0.61267,            0.029483,             0.01123,           0.0014792,          0.00017519,          0.00017519,          0.00017519
                 246,            0.011568,             0.00606,          0.00025565,             0.93274,             0.84593,             0.90052,             0.61449,            0.029466,            0.011195,           0.0013983,           0.0001726,           0.0001726,           0.0001726
                 247,            0.011278,           0.0058171,          0.00029285,             0.88863,             0.88154,             0.90018,             0.62818,            0.029439,            0.010951,           0.0014106,          0.00017005,          0.00017005,          0.00017005
                 248,            0.011543,           0.0062525,          0.00015997,             0.92192,             0.85581,                 0.9,             0.61689,             0.02954,            0.011098,           0.0014623,          0.00016755,          0.00016755,          0.00016755
                 249,            0.011578,           0.0060556,          0.00021226,             0.93993,             0.84357,             0.89956,              0.6147,            0.029564,            0.011191,           0.0014956,          0.00016509,          0.00016509,          0.00016509
                 250,            0.011156,           0.0060441,          0.00017181,              0.9335,             0.85072,             0.90267,             0.61294,            0.029863,            0.011258,           0.0014771,          0.00016267,          0.00016267,          0.00016267
                 251,            0.011585,            0.006038,          0.00026654,             0.91568,             0.86619,             0.90416,             0.61389,            0.030136,            0.011332,           0.0014433,          0.00016029,          0.00016029,          0.00016029
                 252,            0.011446,           0.0062673,          0.00019208,             0.92175,             0.86783,             0.89616,             0.61877,             0.02997,            0.011211,           0.0014405,          0.00015795,          0.00015795,          0.00015795
                 253,            0.011354,           0.0057124,          0.00031836,             0.91567,             0.86586,             0.89574,             0.61912,            0.029906,            0.011276,           0.0014422,          0.00015566,          0.00015566,          0.00015566
                 254,            0.011416,           0.0061054,          0.00016605,             0.91262,             0.86321,             0.89644,             0.61966,            0.029965,            0.011105,           0.0014264,          0.00015341,          0.00015341,          0.00015341
                 255,            0.011131,           0.0061272,          0.00016158,             0.92069,              0.8612,             0.89982,             0.61455,             0.02995,            0.011224,           0.0013792,          0.00015121,          0.00015121,          0.00015121
                 256,            0.011414,           0.0057124,          0.00019289,             0.91678,             0.85531,             0.90056,             0.61481,            0.030021,            0.011185,           0.0013906,          0.00014905,          0.00014905,          0.00014905
                 257,            0.011144,           0.0058174,          0.00021597,             0.92165,             0.86685,             0.89976,             0.61751,            0.029681,            0.011057,           0.0013691,          0.00014693,          0.00014693,          0.00014693
                 258,            0.011205,           0.0061384,          0.00021355,              0.9006,             0.87039,              0.8989,             0.62034,            0.029451,            0.010938,           0.0013411,          0.00014486,          0.00014486,          0.00014486
                 259,            0.011229,           0.0057409,          0.00026602,             0.90712,             0.87756,              0.8976,             0.62374,            0.029587,            0.010994,           0.0014133,          0.00014283,          0.00014283,          0.00014283
                 260,            0.011332,           0.0060125,          0.00016168,             0.90026,             0.87819,             0.89747,             0.62151,            0.029603,             0.01103,            0.001411,          0.00014084,          0.00014084,          0.00014084
                 261,            0.011518,           0.0062414,          0.00025286,             0.90931,             0.87571,             0.89963,             0.62596,            0.029532,            0.010917,           0.0014025,           0.0001389,           0.0001389,           0.0001389
                 262,            0.010904,           0.0059175,          0.00021511,             0.89124,              0.8903,             0.89935,             0.62194,             0.02972,            0.010895,           0.0013663,          0.00013701,          0.00013701,          0.00013701
                 263,            0.011263,           0.0059427,          0.00015439,             0.91611,             0.86801,             0.89964,             0.62364,            0.029706,            0.010996,           0.0014004,          0.00013516,          0.00013516,          0.00013516
                 264,            0.011252,           0.0059141,          0.00022882,             0.90798,             0.86894,             0.89821,             0.61856,            0.029728,            0.011084,           0.0014184,          0.00013336,          0.00013336,          0.00013336
                 265,            0.011383,           0.0063323,          0.00028357,              0.9283,             0.86643,             0.89921,             0.62202,            0.029732,            0.011021,           0.0013928,           0.0001316,           0.0001316,           0.0001316
                 266,            0.010965,           0.0059731,          0.00017538,             0.90994,             0.87676,             0.89958,             0.62507,            0.029699,            0.011042,           0.0014308,          0.00012989,          0.00012989,          0.00012989
                 267,            0.011503,           0.0061816,          0.00022341,             0.92636,             0.86092,              0.8989,             0.62184,              0.0296,            0.011101,           0.0014018,          0.00012822,          0.00012822,          0.00012822
                 268,            0.010842,           0.0059217,           0.0001721,             0.91878,             0.86896,             0.89872,              0.6216,            0.029682,            0.011082,           0.0013878,           0.0001266,           0.0001266,           0.0001266
                 269,            0.010726,            0.005723,          0.00016434,             0.90226,             0.88458,             0.89867,             0.62303,            0.029659,            0.011082,           0.0014085,          0.00012503,          0.00012503,          0.00012503
                 270,            0.011144,           0.0057358,          0.00024736,             0.92253,             0.86981,             0.90005,             0.62115,             0.02952,            0.010949,           0.0014371,           0.0001235,           0.0001235,           0.0001235
                 271,            0.011007,           0.0057566,          0.00017011,             0.92495,             0.86927,              0.9013,             0.61986,            0.029551,            0.011011,           0.0014125,          0.00012202,          0.00012202,          0.00012202
                 272,            0.011101,           0.0063287,          0.00017088,             0.92717,             0.86143,             0.89874,             0.61779,             0.02967,            0.011091,           0.0014212,          0.00012059,          0.00012059,          0.00012059
                 273,            0.011317,           0.0060309,          0.00022681,             0.91254,             0.87014,             0.89715,             0.62449,            0.029679,            0.011061,           0.0014267,          0.00011921,          0.00011921,          0.00011921
                 274,             0.01086,           0.0058424,          0.00023994,             0.91876,             0.87756,             0.89889,             0.62397,            0.029612,            0.011013,           0.0014426,          0.00011787,          0.00011787,          0.00011787
                 275,            0.010818,           0.0058594,          0.00013906,             0.91513,             0.88519,             0.90023,             0.62631,            0.029636,            0.010987,           0.0014333,          0.00011658,          0.00011658,          0.00011658
                 276,            0.011015,           0.0059689,          0.00022724,             0.92277,             0.87715,             0.89979,             0.62328,            0.029552,            0.011018,           0.0014308,          0.00011533,          0.00011533,          0.00011533
                 277,            0.010941,           0.0058196,            0.000236,             0.91866,             0.86942,             0.90014,             0.62263,            0.029569,             0.01116,            0.001423,          0.00011414,          0.00011414,          0.00011414
                 278,            0.010644,           0.0057803,           0.0002549,             0.92021,              0.8727,             0.90119,             0.62225,            0.029582,            0.011097,            0.001404,          0.00011299,          0.00011299,          0.00011299
                 279,            0.010922,           0.0059817,          0.00016103,             0.92133,             0.87172,             0.90101,              0.6213,             0.02961,            0.011163,           0.0013724,          0.00011189,          0.00011189,          0.00011189
                 280,            0.011193,           0.0058141,           0.0002804,             0.91976,             0.87445,             0.90226,             0.62131,            0.029597,             0.01115,           0.0013467,          0.00011084,          0.00011084,          0.00011084
                 281,            0.011342,           0.0060159,          0.00033812,             0.92456,             0.86617,             0.90017,             0.61876,            0.029688,            0.011272,           0.0013837,          0.00010983,          0.00010983,          0.00010983
                 282,             0.01085,           0.0059272,          0.00020884,             0.92756,             0.86588,             0.89423,             0.61381,            0.029739,            0.011398,           0.0014235,          0.00010888,          0.00010888,          0.00010888
                 283,            0.010933,           0.0061548,           0.0003145,             0.93281,              0.8631,             0.89446,             0.61608,            0.029722,            0.011342,           0.0013865,          0.00010797,          0.00010797,          0.00010797
                 284,            0.011057,           0.0059846,          0.00014873,             0.91364,             0.86582,             0.89517,             0.61743,             0.02968,            0.011209,           0.0013926,          0.00010711,          0.00010711,          0.00010711
                 285,            0.011091,           0.0059848,          0.00025675,              0.9202,              0.8597,             0.89426,             0.61692,            0.029585,            0.011246,           0.0014412,           0.0001063,           0.0001063,           0.0001063
                 286,            0.010823,           0.0059288,          0.00023282,              0.9273,             0.85273,              0.8954,             0.61207,             0.02974,            0.011341,           0.0014524,          0.00010554,          0.00010554,          0.00010554
                 287,            0.011053,           0.0058968,          0.00014656,              0.9102,             0.87207,              0.8954,              0.6202,            0.029729,            0.011378,           0.0014175,          0.00010483,          0.00010483,          0.00010483
                 288,            0.011048,           0.0063504,          0.00023961,             0.92055,             0.86731,             0.89673,             0.61838,            0.029714,            0.011245,           0.0013962,          0.00010416,          0.00010416,          0.00010416
                 289,            0.010659,           0.0055722,          0.00011646,             0.91961,             0.86155,             0.89578,             0.61584,            0.029755,            0.011178,           0.0014021,          0.00010355,          0.00010355,          0.00010355
                 290,            0.010795,           0.0059008,           0.0001543,              0.9277,             0.85905,             0.89745,               0.617,            0.029744,            0.011137,           0.0013926,          0.00010298,          0.00010298,          0.00010298
                 291,            0.011258,           0.0062665,          0.00025908,             0.93106,             0.85848,             0.89816,             0.61423,            0.029676,            0.011196,           0.0013895,          0.00010247,          0.00010247,          0.00010247
                 292,               0.011,           0.0058644,          0.00018394,             0.93107,             0.85727,             0.89886,             0.61702,            0.029733,            0.011106,            0.001391,            0.000102,            0.000102,            0.000102
                 293,            0.010946,           0.0058754,          0.00023809,             0.93332,              0.8527,             0.89969,             0.61621,             0.02974,            0.011042,           0.0014366,          0.00010158,          0.00010158,          0.00010158
