               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.023881,           0.0096265,          0.00059366,              0.8261,             0.76305,             0.79521,             0.52016,            0.036264,            0.011361,           0.0050585,           0.0091918,           0.0091918,           0.0091918
                 157,            0.022856,           0.0095865,          0.00062732,             0.84784,             0.76122,             0.78028,             0.48699,            0.037178,            0.012609,           0.0080667,           0.0091817,           0.0091817,           0.0091817
                 158,            0.023658,           0.0094824,           0.0004614,             0.85262,             0.79496,             0.80439,             0.50331,            0.037688,            0.010964,           0.0043983,           0.0091715,           0.0091715,           0.0091715
                 159,            0.023022,           0.0093801,          0.00039885,             0.86014,             0.76015,             0.79784,             0.51262,            0.037475,            0.011426,           0.0053269,           0.0091612,           0.0091612,           0.0091612
                 160,            0.022933,            0.009275,          0.00042104,             0.85813,             0.76519,             0.78768,              0.5059,            0.037597,            0.011782,           0.0054688,           0.0091509,           0.0091509,           0.0091509
                 161,            0.024312,           0.0096971,          0.00047233,             0.88237,             0.76475,              0.8109,             0.50559,            0.037672,            0.011387,           0.0064708,           0.0091406,           0.0091406,           0.0091406
                 162,            0.023038,           0.0097353,          0.00044814,             0.88723,             0.74531,             0.81355,             0.50692,            0.037464,            0.011606,           0.0063986,           0.0091302,           0.0091302,           0.0091302
                 163,            0.023022,           0.0095478,          0.00054107,             0.83814,             0.79151,             0.79902,              0.4995,            0.037019,            0.011894,           0.0068138,           0.0091197,           0.0091197,           0.0091197
                 164,            0.023819,            0.010121,          0.00056864,             0.85975,             0.76055,             0.78319,             0.48493,             0.03811,            0.011702,           0.0057657,           0.0091092,           0.0091092,           0.0091092
                 165,            0.022694,           0.0095145,          0.00057772,              0.8414,             0.78646,             0.79975,             0.50604,            0.036011,            0.011217,           0.0047187,           0.0090986,           0.0090986,           0.0090986
                 166,            0.023519,           0.0095162,          0.00061357,             0.88002,             0.75446,             0.79859,             0.50244,            0.037505,            0.011577,           0.0053082,           0.0090879,           0.0090879,           0.0090879
                 167,            0.023068,           0.0096202,          0.00056137,             0.85879,             0.76298,             0.80406,             0.49623,            0.038384,            0.011217,           0.0041898,           0.0090772,           0.0090772,           0.0090772
                 168,            0.022618,           0.0094049,          0.00053485,             0.82105,             0.78982,             0.78536,             0.51652,            0.037498,            0.011065,           0.0046936,           0.0090665,           0.0090665,           0.0090665
                 169,            0.022863,            0.009275,          0.00050769,             0.86237,             0.76302,             0.79068,             0.51483,             0.03765,            0.011347,           0.0058655,           0.0090557,           0.0090557,           0.0090557
                 170,            0.023422,           0.0094803,          0.00037698,             0.84123,             0.78457,             0.80062,             0.51297,            0.037488,            0.011333,             0.00537,           0.0090448,           0.0090448,           0.0090448
                 171,            0.023561,           0.0096051,          0.00041215,             0.83705,             0.74436,             0.77301,             0.49176,            0.037955,            0.012288,           0.0054807,           0.0090339,           0.0090339,           0.0090339
                 172,            0.022852,           0.0094388,          0.00052537,             0.84515,             0.75001,             0.78366,              0.5025,            0.037863,            0.012058,            0.006023,            0.009023,            0.009023,            0.009023
                 173,            0.022583,           0.0093323,          0.00047379,             0.83232,             0.75373,             0.80008,             0.50574,            0.037593,            0.011001,           0.0046847,           0.0090119,           0.0090119,           0.0090119
                 174,             0.02262,           0.0096958,          0.00063136,             0.89541,             0.72756,             0.79981,             0.49049,            0.037766,            0.011655,           0.0052631,           0.0090009,           0.0090009,           0.0090009
                 175,            0.022539,           0.0097156,          0.00052503,             0.83281,             0.76271,             0.79491,             0.48663,            0.038355,            0.012027,            0.005999,           0.0089897,           0.0089897,           0.0089897
                 176,            0.022493,           0.0097532,          0.00043448,             0.86686,             0.76276,             0.79666,              0.5012,            0.037767,            0.011934,           0.0065959,           0.0089785,           0.0089785,           0.0089785
                 177,            0.022784,           0.0093167,          0.00049584,             0.89197,              0.7621,             0.79997,             0.50848,            0.038231,            0.011383,           0.0062261,           0.0089673,           0.0089673,           0.0089673
                 178,            0.022581,           0.0096673,          0.00055605,             0.80227,              0.7951,             0.78901,             0.50635,            0.038584,            0.011728,           0.0050748,            0.008956,            0.008956,            0.008956
                 179,            0.022073,           0.0091268,           0.0004527,             0.81363,              0.7717,             0.78303,             0.48822,             0.03852,            0.011667,           0.0043829,           0.0089447,           0.0089447,           0.0089447
                 180,            0.022376,           0.0090759,          0.00050541,             0.77971,             0.77713,             0.77598,              0.4759,            0.038391,            0.012001,           0.0055649,           0.0089333,           0.0089333,           0.0089333
                 181,            0.022467,           0.0093725,          0.00054093,             0.82903,             0.73927,             0.78195,             0.49415,            0.038115,             0.01206,           0.0050128,           0.0089218,           0.0089218,           0.0089218
                 182,            0.022478,           0.0093563,          0.00064811,             0.79366,             0.75751,             0.75907,             0.48578,            0.038709,            0.012092,           0.0053765,           0.0089103,           0.0089103,           0.0089103
                 183,            0.021593,           0.0093421,          0.00049495,             0.83404,             0.77737,             0.79245,             0.51721,            0.037993,            0.011515,           0.0058296,           0.0088988,           0.0088988,           0.0088988
                 184,            0.022087,           0.0095417,           0.0005053,             0.85865,             0.77374,              0.8055,             0.50561,             0.03825,            0.011641,           0.0053765,           0.0088872,           0.0088872,           0.0088872
                 185,            0.022494,           0.0092629,          0.00047149,             0.80879,             0.79166,             0.80193,             0.50931,            0.037726,            0.011961,           0.0058668,           0.0088755,           0.0088755,           0.0088755
                 186,            0.022715,           0.0092755,          0.00040985,             0.87194,             0.74291,             0.78638,             0.50607,            0.037428,            0.011892,           0.0065391,           0.0088638,           0.0088638,           0.0088638
                 187,            0.021901,           0.0092162,          0.00039398,             0.81043,             0.75693,             0.76686,              0.4972,            0.036953,            0.011857,           0.0053853,            0.008852,            0.008852,            0.008852
                 188,             0.02192,            0.008991,          0.00043449,             0.80089,             0.78675,             0.78576,             0.50908,            0.037572,            0.011742,           0.0050179,           0.0088402,           0.0088402,           0.0088402
                 189,            0.022395,           0.0096193,          0.00049245,             0.86343,             0.73289,             0.77271,             0.49711,            0.038038,            0.012016,           0.0053867,           0.0088283,           0.0088283,           0.0088283
                 190,            0.022599,           0.0094208,          0.00046109,             0.82843,             0.76763,             0.78611,               0.503,            0.037897,             0.01179,           0.0053116,           0.0088164,           0.0088164,           0.0088164
                 191,            0.022174,           0.0091705,          0.00052916,             0.84968,             0.76871,             0.79152,             0.50774,             0.03776,            0.011542,            0.005837,           0.0088045,           0.0088045,           0.0088045
                 192,            0.021728,           0.0092532,          0.00042073,             0.86241,              0.7817,             0.78656,             0.51489,            0.037031,            0.011972,           0.0068303,           0.0087924,           0.0087924,           0.0087924
                 193,            0.022067,           0.0095719,          0.00051263,             0.88743,              0.7539,             0.80334,             0.50237,            0.036631,            0.011962,           0.0055359,           0.0087804,           0.0087804,           0.0087804
                 194,            0.021785,           0.0088917,          0.00046051,              0.8433,             0.77786,             0.79117,             0.50884,            0.037592,            0.011958,           0.0056848,           0.0087682,           0.0087682,           0.0087682
                 195,            0.021886,            0.009083,          0.00046893,             0.84316,             0.77353,             0.79365,              0.5132,            0.037324,            0.011558,           0.0058774,           0.0087561,           0.0087561,           0.0087561
                 196,            0.021675,           0.0091718,          0.00054744,             0.83857,              0.7747,             0.77942,             0.51091,            0.037531,            0.012266,           0.0052652,           0.0087438,           0.0087438,           0.0087438
                 197,            0.022002,           0.0096635,          0.00053355,              0.8333,             0.75288,             0.77934,             0.51766,            0.038218,            0.012371,           0.0054772,           0.0087316,           0.0087316,           0.0087316
                 198,            0.021488,           0.0087291,          0.00059998,             0.86687,             0.74228,             0.77455,             0.50351,             0.03799,            0.012724,           0.0056637,           0.0087192,           0.0087192,           0.0087192
                 199,            0.022074,           0.0095898,          0.00053681,              0.8454,             0.77037,             0.79335,             0.51406,            0.037837,            0.012328,             0.00575,           0.0087069,           0.0087069,           0.0087069
                 200,            0.022647,           0.0094438,           0.0004628,             0.83974,             0.79413,             0.81079,             0.52697,            0.036561,            0.011297,           0.0053453,           0.0086945,           0.0086945,           0.0086945
                 201,            0.022354,           0.0091674,             0.00041,             0.82714,             0.76271,             0.80255,              0.5254,            0.036424,            0.011382,           0.0053106,            0.008682,            0.008682,            0.008682
                 202,            0.021643,           0.0092234,          0.00044172,             0.83861,             0.72548,             0.79275,             0.50914,            0.036729,            0.012111,           0.0058707,           0.0086695,           0.0086695,           0.0086695
                 203,             0.02205,            0.009318,          0.00053325,             0.85857,             0.73764,             0.79035,             0.50463,            0.037818,            0.012674,           0.0059379,           0.0086569,           0.0086569,           0.0086569
                 204,            0.022134,           0.0093558,          0.00041978,             0.81239,             0.76179,             0.81025,              0.5094,            0.037826,            0.011996,           0.0054686,           0.0086443,           0.0086443,           0.0086443
                 205,            0.022024,           0.0092114,          0.00042648,             0.80639,             0.76415,             0.78877,             0.50512,            0.037286,            0.011863,           0.0051506,           0.0086316,           0.0086316,           0.0086316
                 206,            0.021572,           0.0093716,          0.00034707,             0.83644,             0.75818,             0.79315,             0.51072,            0.036987,            0.012209,           0.0058613,           0.0086189,           0.0086189,           0.0086189
                 207,            0.022367,           0.0094338,          0.00041095,             0.84799,             0.74884,             0.78414,             0.50604,            0.036952,             0.01237,             0.00561,           0.0086061,           0.0086061,           0.0086061
                 208,            0.021328,           0.0090127,           0.0005177,              0.8123,             0.78639,             0.79546,             0.51659,            0.036857,            0.011546,           0.0052241,           0.0085933,           0.0085933,           0.0085933
                 209,            0.021927,           0.0092644,          0.00037576,             0.81804,             0.75755,             0.78907,             0.51511,            0.037234,            0.012098,           0.0052284,           0.0085805,           0.0085805,           0.0085805
                 210,             0.02152,           0.0089378,          0.00034985,             0.84444,             0.77936,             0.79532,             0.51258,            0.036787,            0.011932,           0.0053882,           0.0085676,           0.0085676,           0.0085676
                 211,            0.020654,           0.0094628,          0.00042964,             0.79293,             0.78273,             0.77933,             0.50742,            0.036745,            0.012901,           0.0046323,           0.0085546,           0.0085546,           0.0085546
                 212,            0.022309,           0.0092258,          0.00044369,             0.80059,             0.74035,             0.77671,             0.50395,            0.037637,            0.012632,           0.0053089,           0.0085416,           0.0085416,           0.0085416
                 213,            0.021355,           0.0091512,           0.0005184,             0.77119,             0.80097,             0.78271,             0.51533,             0.03718,            0.011397,           0.0052288,           0.0085286,           0.0085286,           0.0085286
                 214,            0.021192,           0.0088111,          0.00046539,             0.81868,             0.77535,             0.78854,             0.51467,            0.037143,             0.01173,           0.0056297,           0.0085155,           0.0085155,           0.0085155
                 215,            0.021715,           0.0094982,          0.00043891,             0.77528,              0.7938,             0.78694,             0.49439,            0.037385,             0.01233,           0.0051169,           0.0085023,           0.0085023,           0.0085023
                 216,            0.020956,           0.0093399,          0.00045637,             0.88109,             0.73504,             0.79302,             0.52283,            0.037402,            0.012092,           0.0057322,           0.0084891,           0.0084891,           0.0084891
                 217,            0.021631,           0.0088466,          0.00053449,              0.7796,             0.77834,             0.78689,             0.51776,            0.037115,            0.012182,           0.0059874,           0.0084759,           0.0084759,           0.0084759
                 218,            0.021415,           0.0091788,          0.00037635,              0.8142,             0.78777,             0.79314,             0.50956,             0.03743,            0.012026,           0.0067444,           0.0084626,           0.0084626,           0.0084626
                 219,            0.020968,           0.0085192,          0.00036328,             0.85235,              0.7639,             0.80626,              0.5143,            0.036876,            0.012104,           0.0059373,           0.0084493,           0.0084493,           0.0084493
                 220,            0.020915,           0.0088223,          0.00041233,             0.83895,              0.7692,             0.80674,             0.51522,             0.03692,            0.011835,           0.0053667,           0.0084359,           0.0084359,           0.0084359
                 221,            0.021295,           0.0094778,          0.00047324,              0.8586,             0.75802,             0.80017,             0.51994,            0.036968,            0.012008,           0.0057623,           0.0084225,           0.0084225,           0.0084225
                 222,            0.020603,           0.0089796,          0.00048333,             0.85932,             0.74503,             0.78745,             0.50932,             0.03764,            0.012421,           0.0055722,           0.0084091,           0.0084091,           0.0084091
                 223,            0.021916,           0.0090037,          0.00037624,             0.81609,              0.7923,             0.79702,             0.52013,            0.037259,            0.011782,           0.0057604,           0.0083956,           0.0083956,           0.0083956
                 224,            0.021388,            0.008875,          0.00039234,             0.82578,             0.73969,             0.78694,             0.52109,            0.037193,            0.011585,           0.0059159,            0.008382,            0.008382,            0.008382
                 225,            0.020982,           0.0087483,           0.0004363,             0.87031,             0.74858,             0.79239,             0.53918,            0.036635,            0.011589,           0.0056301,           0.0083684,           0.0083684,           0.0083684
                 226,            0.020592,           0.0092455,          0.00041125,             0.82654,             0.76044,             0.78272,             0.50507,            0.036907,            0.011889,           0.0057219,           0.0083548,           0.0083548,           0.0083548
                 227,            0.021137,           0.0089843,          0.00036309,             0.79978,             0.77402,             0.77244,              0.5104,            0.037214,            0.011856,           0.0057761,           0.0083411,           0.0083411,           0.0083411
                 228,            0.020725,           0.0086881,          0.00032946,             0.83723,             0.77373,             0.79921,             0.53317,            0.036174,            0.011481,           0.0057156,           0.0083274,           0.0083274,           0.0083274
                 229,            0.020899,           0.0088172,          0.00054738,             0.88248,             0.76488,             0.80596,             0.53118,            0.035968,            0.012073,           0.0054628,           0.0083136,           0.0083136,           0.0083136
                 230,            0.021543,           0.0090177,          0.00039732,             0.83807,             0.76602,             0.79159,             0.53107,            0.035968,            0.011886,           0.0053759,           0.0082998,           0.0082998,           0.0082998
                 231,            0.021108,            0.008915,          0.00036226,             0.84306,             0.75547,               0.792,             0.52786,             0.03763,            0.011997,           0.0056389,           0.0082859,           0.0082859,           0.0082859
                 232,            0.021251,            0.008508,          0.00041699,             0.81922,             0.76111,              0.7818,             0.51891,            0.037897,            0.012539,           0.0063204,            0.008272,            0.008272,            0.008272
                 233,            0.021331,           0.0088063,          0.00043994,             0.85009,             0.74177,             0.80196,             0.51841,            0.035953,            0.011551,           0.0058443,           0.0082581,           0.0082581,           0.0082581
                 234,            0.020082,            0.008475,          0.00047297,             0.85672,             0.78318,              0.8192,             0.53713,            0.035946,             0.01112,           0.0053288,           0.0082441,           0.0082441,           0.0082441
                 235,            0.020821,           0.0091804,          0.00043771,             0.85001,             0.76626,             0.80487,             0.52663,            0.036093,            0.011848,           0.0057205,           0.0082301,           0.0082301,           0.0082301
                 236,            0.020706,            0.009193,          0.00038317,             0.85769,             0.75269,             0.80836,             0.52234,            0.036694,             0.01144,           0.0053901,            0.008216,            0.008216,            0.008216
                 237,            0.020159,           0.0084082,          0.00042017,             0.85002,             0.76693,             0.78093,             0.51209,            0.036587,            0.011758,            0.005478,           0.0082019,           0.0082019,           0.0082019
                 238,            0.020369,           0.0089363,          0.00054571,             0.78861,             0.78516,               0.796,             0.51415,            0.036355,            0.012349,           0.0052826,           0.0081877,           0.0081877,           0.0081877
                 239,            0.020621,           0.0088661,          0.00053372,             0.80389,             0.79501,             0.80488,             0.52595,            0.036378,            0.011252,            0.005184,           0.0081735,           0.0081735,           0.0081735
                 240,            0.020381,           0.0088583,          0.00044715,             0.85886,             0.77852,             0.80854,              0.5286,             0.03715,            0.011529,           0.0054971,           0.0081593,           0.0081593,           0.0081593
                 241,            0.020085,           0.0089347,          0.00037402,             0.80679,             0.78922,             0.82599,             0.53286,            0.037069,            0.011288,           0.0056024,            0.008145,            0.008145,            0.008145
                 242,            0.019996,           0.0084731,          0.00043875,             0.81092,              0.7951,             0.80472,             0.53293,            0.036721,            0.011767,           0.0053088,           0.0081307,           0.0081307,           0.0081307
                 243,            0.019957,           0.0084343,          0.00044185,             0.86744,             0.73856,             0.81325,              0.5375,            0.036614,             0.01147,           0.0049818,           0.0081164,           0.0081164,           0.0081164
                 244,            0.020878,           0.0083611,          0.00049291,             0.87633,              0.7702,             0.82576,             0.54838,            0.035319,            0.011678,           0.0053763,            0.008102,            0.008102,            0.008102
                 245,            0.020617,           0.0084534,           0.0003455,             0.82884,             0.80298,             0.82501,             0.54076,             0.03618,            0.011641,           0.0057064,           0.0080875,           0.0080875,           0.0080875
                 246,            0.020227,           0.0085585,          0.00035647,             0.84449,             0.78026,             0.81644,             0.51707,            0.036781,            0.011825,           0.0052385,            0.008073,            0.008073,            0.008073
                 247,            0.020177,           0.0085132,          0.00045524,             0.79997,             0.79968,             0.80216,             0.52447,            0.036633,            0.012112,           0.0048579,           0.0080585,           0.0080585,           0.0080585
                 248,             0.02052,           0.0088341,          0.00054878,             0.86901,             0.76418,             0.80507,             0.52071,            0.036705,            0.011907,           0.0044002,            0.008044,            0.008044,            0.008044
                 249,            0.021046,           0.0080802,          0.00042375,             0.87338,             0.75028,             0.80042,             0.52755,            0.037339,            0.011801,           0.0048029,           0.0080294,           0.0080294,           0.0080294
                 250,            0.020374,           0.0087138,          0.00036738,              0.8837,             0.75739,              0.7958,             0.52362,            0.037126,            0.012161,           0.0059605,           0.0080147,           0.0080147,           0.0080147
                 251,            0.020842,           0.0091552,          0.00041808,              0.8173,             0.76177,             0.78637,             0.51238,            0.037513,            0.012174,           0.0051184,           0.0080001,           0.0080001,           0.0080001
                 252,            0.020928,           0.0089501,          0.00052069,             0.80823,             0.79209,             0.80394,             0.52726,            0.036888,             0.01251,           0.0050445,           0.0079854,           0.0079854,           0.0079854
                 253,             0.02023,           0.0089376,           0.0003806,             0.84163,             0.76642,             0.78677,             0.52079,            0.037031,            0.012716,           0.0050689,           0.0079706,           0.0079706,           0.0079706
                 254,            0.020591,           0.0087291,          0.00045095,             0.86424,             0.77626,             0.80366,             0.52368,            0.036479,            0.011742,            0.005456,           0.0079558,           0.0079558,           0.0079558
                 255,            0.020655,           0.0087461,          0.00033393,             0.80567,             0.78974,             0.79637,             0.52146,             0.03618,            0.011815,           0.0049972,            0.007941,            0.007941,            0.007941
                 256,            0.020291,           0.0084341,          0.00050835,             0.84825,             0.78411,             0.79633,             0.51637,             0.03628,             0.01205,            0.004842,           0.0079261,           0.0079261,           0.0079261
                 257,            0.019502,           0.0084667,          0.00048938,             0.81803,             0.74036,             0.77452,             0.49683,            0.036449,            0.013058,           0.0053838,           0.0079112,           0.0079112,           0.0079112
                 258,            0.019669,           0.0088114,          0.00040885,             0.85798,             0.72657,             0.79347,             0.50457,            0.036614,            0.013069,            0.005827,           0.0078963,           0.0078963,           0.0078963
                 259,            0.020116,            0.008384,          0.00043485,             0.87289,             0.76362,             0.80821,             0.51393,            0.036687,            0.012398,           0.0056727,           0.0078813,           0.0078813,           0.0078813
                 260,            0.019733,           0.0085927,          0.00042982,             0.85316,             0.75635,             0.80739,             0.51979,            0.036958,            0.012548,           0.0057234,           0.0078663,           0.0078663,           0.0078663
                 261,            0.020232,           0.0089684,          0.00053716,             0.85854,             0.75485,             0.78902,             0.51303,            0.037526,            0.012126,           0.0058463,           0.0078512,           0.0078512,           0.0078512
                 262,            0.019844,           0.0087218,          0.00053553,             0.83708,             0.76441,             0.79864,              0.5093,            0.037019,            0.011843,           0.0058209,           0.0078362,           0.0078362,           0.0078362
                 263,            0.019375,           0.0082934,          0.00042662,             0.85464,             0.74709,             0.78294,             0.51044,            0.036972,            0.012091,           0.0054614,            0.007821,            0.007821,            0.007821
                 264,             0.01981,           0.0083249,          0.00037495,             0.87078,              0.7456,             0.77519,             0.50067,            0.037585,            0.012521,           0.0057568,           0.0078059,           0.0078059,           0.0078059
                 265,            0.019704,           0.0082027,          0.00046172,             0.84421,             0.76724,             0.79246,              0.5082,            0.037537,            0.012765,           0.0051676,           0.0077907,           0.0077907,           0.0077907
                 266,            0.019985,           0.0089469,          0.00029662,              0.8644,             0.72033,             0.78644,               0.501,            0.037031,            0.012927,           0.0054123,           0.0077755,           0.0077755,           0.0077755
                 267,            0.019903,           0.0086612,          0.00031118,               0.801,             0.73956,             0.76255,             0.49174,            0.038536,             0.01336,           0.0070354,           0.0077602,           0.0077602,           0.0077602
                 268,            0.019835,           0.0083204,          0.00039576,             0.82449,             0.75093,             0.76483,             0.50303,            0.037604,            0.013444,           0.0068918,           0.0077449,           0.0077449,           0.0077449
                 269,            0.020168,           0.0083638,          0.00041442,             0.83901,             0.76717,             0.77695,             0.51185,            0.037593,            0.013459,           0.0063043,           0.0077296,           0.0077296,           0.0077296
                 270,            0.020498,           0.0087918,          0.00043049,             0.87159,             0.74179,             0.77473,              0.5101,            0.037502,            0.012982,           0.0064706,           0.0077142,           0.0077142,           0.0077142
                 271,             0.01957,           0.0088546,          0.00035779,             0.87022,               0.749,             0.80084,             0.52117,            0.037128,            0.012183,           0.0056433,           0.0076988,           0.0076988,           0.0076988
                 272,            0.019761,           0.0082194,          0.00031154,             0.85566,             0.77151,             0.79324,             0.52143,            0.037846,            0.012577,           0.0057929,           0.0076834,           0.0076834,           0.0076834
                 273,            0.019226,           0.0085125,          0.00031979,             0.85918,             0.75481,             0.79378,             0.51983,            0.037389,            0.012838,           0.0055873,           0.0076679,           0.0076679,           0.0076679
                 274,            0.019633,           0.0085911,          0.00031865,             0.84981,             0.77556,             0.79603,             0.52005,            0.037355,            0.013145,           0.0055925,           0.0076524,           0.0076524,           0.0076524
                 275,            0.019144,           0.0084145,          0.00043065,              0.8272,             0.74073,             0.77426,             0.50444,            0.037725,            0.013701,           0.0061216,           0.0076369,           0.0076369,           0.0076369
                 276,            0.020029,           0.0085117,          0.00035556,             0.82783,             0.74415,             0.78113,             0.50641,            0.036744,            0.013273,           0.0059641,           0.0076213,           0.0076213,           0.0076213
                 277,            0.019528,           0.0087006,           0.0002875,              0.8478,             0.73905,             0.79666,             0.51652,            0.037436,            0.012793,           0.0060564,           0.0076057,           0.0076057,           0.0076057
                 278,            0.019001,           0.0083964,          0.00031689,             0.83867,             0.77483,             0.80213,             0.51318,            0.037338,            0.012508,             0.00541,           0.0075901,           0.0075901,           0.0075901
                 279,             0.01928,           0.0085001,          0.00033642,             0.82877,             0.77492,             0.78995,             0.51636,            0.037066,            0.012572,           0.0051794,           0.0075744,           0.0075744,           0.0075744
                 280,            0.018992,           0.0081419,          0.00034006,             0.84148,             0.74761,             0.79053,              0.5154,             0.03744,            0.012702,           0.0055892,           0.0075587,           0.0075587,           0.0075587
                 281,            0.018952,           0.0083954,          0.00045024,              0.8361,             0.76304,             0.79973,             0.52779,            0.036953,             0.01244,           0.0057035,            0.007543,            0.007543,            0.007543
                 282,            0.019493,           0.0083011,          0.00034434,             0.83027,              0.7413,             0.78975,             0.52818,            0.036928,            0.013042,           0.0058734,           0.0075272,           0.0075272,           0.0075272
                 283,            0.019792,            0.008514,          0.00040923,             0.82752,             0.74676,             0.78894,             0.53552,            0.037424,            0.012652,           0.0055611,           0.0075114,           0.0075114,           0.0075114
                 284,            0.019468,           0.0080879,          0.00045862,             0.83813,             0.76305,             0.79487,             0.53914,            0.037085,            0.012044,           0.0052337,           0.0074956,           0.0074956,           0.0074956
                 285,            0.019802,           0.0084025,          0.00044565,             0.84678,             0.76636,             0.80619,             0.53915,            0.036611,            0.011905,           0.0047044,           0.0074797,           0.0074797,           0.0074797
                 286,            0.019466,           0.0083671,           0.0003421,             0.84223,             0.75571,             0.78678,             0.51862,             0.03756,            0.012643,           0.0054284,           0.0074638,           0.0074638,           0.0074638
                 287,            0.020134,           0.0082945,          0.00030082,             0.80352,             0.77036,             0.79381,             0.52172,            0.037223,            0.012489,           0.0052318,           0.0074479,           0.0074479,           0.0074479
                 288,            0.018924,           0.0086246,          0.00036179,             0.82477,             0.77859,             0.79061,             0.51242,            0.037716,            0.013039,           0.0062423,            0.007432,            0.007432,            0.007432
                 289,            0.019342,           0.0085555,          0.00036124,              0.8161,              0.7803,             0.78749,             0.51156,            0.037753,             0.01331,           0.0058703,            0.007416,            0.007416,            0.007416
                 290,            0.018705,           0.0080995,          0.00029239,               0.814,             0.79037,             0.80214,             0.51347,            0.038003,             0.01255,           0.0057182,              0.0074,              0.0074,              0.0074
                 291,            0.018587,           0.0076568,          0.00028847,             0.81088,             0.80097,              0.7951,               0.514,            0.037611,            0.012436,           0.0054384,            0.007384,            0.007384,            0.007384
                 292,            0.019062,            0.008411,          0.00032305,             0.85095,             0.75799,             0.79861,             0.52733,            0.037038,            0.012424,           0.0056141,           0.0073679,           0.0073679,           0.0073679
                 293,            0.019252,           0.0080255,          0.00046895,             0.82291,             0.78618,             0.79209,             0.52363,            0.036621,            0.012207,           0.0053962,           0.0073518,           0.0073518,           0.0073518
                 294,            0.018988,           0.0080092,          0.00043562,             0.80662,             0.77095,             0.78732,             0.51428,            0.037097,            0.012868,           0.0056656,           0.0073357,           0.0073357,           0.0073357
                 295,            0.019216,           0.0084439,          0.00050287,             0.81223,             0.77972,              0.7857,             0.51602,            0.037282,            0.012522,           0.0056834,           0.0073195,           0.0073195,           0.0073195
                 296,            0.019562,           0.0086057,          0.00047943,             0.80887,             0.78411,             0.78569,             0.51457,            0.037296,            0.012468,            0.005858,           0.0073034,           0.0073034,           0.0073034
                 297,            0.019044,           0.0084572,          0.00027094,             0.82474,             0.75379,             0.78409,             0.52012,            0.037446,            0.013118,           0.0062831,           0.0072872,           0.0072872,           0.0072872
                 298,            0.019158,           0.0082863,          0.00041399,              0.8405,             0.72381,             0.77372,             0.50738,            0.037998,            0.013567,           0.0062501,           0.0072709,           0.0072709,           0.0072709
                 299,            0.019191,           0.0079181,          0.00036203,             0.85238,             0.74233,             0.78291,             0.51466,            0.038557,            0.012732,           0.0063008,           0.0072547,           0.0072547,           0.0072547
                 300,            0.018753,           0.0080336,          0.00040815,             0.83644,              0.7603,             0.77648,             0.51669,            0.037825,            0.012977,           0.0061739,           0.0072384,           0.0072384,           0.0072384
                 301,            0.019255,            0.008705,          0.00030072,             0.82683,             0.74769,             0.77393,             0.51618,            0.037497,            0.013096,           0.0061114,           0.0072221,           0.0072221,           0.0072221
                 302,            0.018505,           0.0081934,          0.00028945,              0.8633,             0.72949,             0.78153,             0.51026,            0.037377,            0.012726,           0.0058051,           0.0072057,           0.0072057,           0.0072057
                 303,             0.01879,           0.0082883,          0.00034053,             0.84961,             0.75461,             0.77778,             0.52271,            0.037251,            0.012365,           0.0053506,           0.0071894,           0.0071894,           0.0071894
                 304,            0.018468,           0.0084879,          0.00042971,             0.80954,             0.76296,             0.77423,             0.52524,            0.037208,            0.012228,           0.0052178,            0.007173,            0.007173,            0.007173
                 305,            0.018733,           0.0082069,           0.0003731,             0.81145,             0.78503,             0.79248,             0.52781,            0.037419,            0.012139,           0.0057114,           0.0071566,           0.0071566,           0.0071566
                 306,            0.018506,           0.0077236,          0.00035426,             0.79736,             0.78774,             0.78793,             0.53108,             0.03725,            0.012462,           0.0057427,           0.0071401,           0.0071401,           0.0071401
                 307,            0.019064,           0.0081213,          0.00034203,             0.82059,             0.77274,              0.7863,             0.51614,            0.036844,            0.012359,            0.005582,           0.0071236,           0.0071236,           0.0071236
                 308,            0.019724,           0.0082369,          0.00049164,             0.82308,             0.75359,              0.7729,             0.51534,            0.037053,            0.012875,           0.0050772,           0.0071072,           0.0071072,           0.0071072
                 309,            0.018595,           0.0080469,          0.00033948,              0.8418,             0.75109,             0.77671,             0.51366,            0.037509,            0.013208,           0.0053777,           0.0070906,           0.0070906,           0.0070906
                 310,            0.018904,           0.0078951,          0.00039335,             0.84235,             0.72861,             0.77302,             0.51299,            0.037252,            0.012894,            0.004878,           0.0070741,           0.0070741,           0.0070741
                 311,            0.018416,           0.0080452,          0.00033669,             0.81148,             0.74945,             0.77054,             0.51022,            0.037218,            0.013057,           0.0051013,           0.0070575,           0.0070575,           0.0070575
                 312,            0.018719,           0.0079783,          0.00037183,             0.82054,               0.749,             0.78743,             0.51515,            0.036972,            0.012646,           0.0048247,           0.0070409,           0.0070409,           0.0070409
                 313,            0.019055,           0.0083889,          0.00034931,             0.81542,             0.75728,             0.77691,             0.51413,            0.036763,            0.013097,            0.005548,           0.0070243,           0.0070243,           0.0070243
